label,review
1,去成都住的较多的酒店之一。行政房不错。普通房间里的设施比较老旧了。出门打车基本要等，现在修地铁，门口改了单行道就更不方便了。
1,酒店位置比较偏僻，离东莞候机厅还有40分钟路程。但是酒店设施和环境还不错。房间够大，设施让人感觉舒服。配套餐厅的服务很好，菜的味道不错。不过缺点是通过携程预定的房间总是位置很差。要求无烟楼层说没有。虽然房间安排在7楼但还是能听到4楼夜总会的鬼哭狼嚎至深夜。实在气愤。更有甚者，两次要求服务人员提供擦鞋服务但都没有过来。。。这点感觉很差。。。本来想投诉的但是实在太忙就算了。。。还有要门童叫出租车会明目张胆的把他的20元小费加进去。。。综合来评，离五星级还差一点。补充点评2006年12月10日：看了楼下的点评补充一下，餐厅的菜是贵了点。地址也偏出入没车不方便。适合商务客居住，自己掏腰包的不建议住这里。通过携程定房的一定要在前台力争高层的房间，越高越好。有游泳池，确实很漂亮的，喜欢游泳的不要错过哦。
1,我订的是高级江景房，就在三层，说实话，真的没什么江景可看！下午开始下大雨，阳台上全是水！那天三层在开会，结果整个三层很浓的烟味！晚上开始有人大声吼卡拉OK，房间还不隔音，好象让我也身在卡拉OK中！而且还有人在叮叮铛铛的装修！打电话到前台，说肯定没有人装修，至于卡拉OK，她们会打电话过去叫声音小一点。过了二十分钟，两种声音如故！打电话给大堂经理，说马上到房间查看。等了半小时，什么人影都没有！来了一个电话，说是装修肯定停了，OK的话尽量叫他们小点声吧。只好自己祈祷吧！谁叫咱是在中国呢，咱消费者才是弱者啊！而且该酒店的交通非常不方便，基本没有出租车，准备乘公交车吧。
1,酒店环境不错，不过饭店什么的很贵，稍稍消费就要1000元左右。江景房的视野开阔，很漂亮。他们有的是室外泳池，有2-3个池，很大，很干净，后悔没有带泳裤。
1,"虽然酒店的选址不是很好,但是如果去宝安出差,应该还是不错的选择,下次过来应该还会入住."
1,"酒店很干净\漂亮.最特别的是赠送的洁具还有小木梳什么的,很是贴心.最烦的是每次到深圳出差,下了飞机,那些个出租车司机都会大肆宰人,就十几分种的车程要价就是二百多块,直接不打票,真叫人吃不消.见多了,也就知道了,是这边的风气,估计是改不了了."
1,"地点不是很好,虽然有路标,但还是有点难找.房间够大,看窗外时视野很宽.设施齐全,包括需要消费的私人用品,就是价格高了点.用餐方便,品种还可以.但自助餐的质量不是很高,改进哦~~~服务很到位,入住和退房的办理速度都很快.电话接线生态度超好,打到房间的电话需要先确认客人姓名.免除了骚扰电话,比较有安全感.去机场的路很顺畅,就是出门打不到的士.有点郁闷!总体上说:不错!已经是第二次入住了.希望还有第三次第四次第N次!哦,那我在深圳买房算了!CCCCCCCCCC~~~~~~~~~~~~~~~"
1,挺不错的酒店。就是太难找了！！我的司机转啊转啊。。看到了都找不到入口。标示不明显，建议找当地出租可能会好一点。健身房设备有限。
1,房间很干净，所有用具设施都比较新，价格也很合理，是到宝安工作的首选．美中不足，打车很困难，应该是酒店的位置不理想的缘故
1,宝晖酒店离机场比较近，不用到罗湖一带找酒店了酒店大堂和餐厅等装璜都挺漂亮的，很有特色的古雅，服务人员也很不错，热情周到，这点没什么挑剔但是，内在客房设施不大满意我住的行政房间，居然在写字台附近没有插座！这样有宽带又有什么用？只好把电视机柜挪开才能给电脑充电，真不方便其他设备也比较缺，比如小冰箱、箱包架（后来发现藏在衣柜里了）、面巾纸盒、咖啡...还有一点似乎不够人性化，离开房间拔掉房卡，房间是马上断电的立刻漆黑的一团，如果是CheckOut拖着大包小包更是不方便。很多酒店是拔掉房卡后有10秒到甚至一分钟的延迟才断电，建议借鉴一下
1,酒店服务态度好，入住时有大型会议在此召开，房间无骚扰电话，靠近江边，步行十分钟即可吃到当地有名的三江鱼、坨坨鱼、西坝豆腐等特色菜。下次还住这里。打车十分方便，附近司机无人不知此酒店。
1,"住了好多次宝晖````还好,就是外面的烧烤档贵的离谱````"
1,环境不错，设施也相对齐全。菜肴也比较美味。价格也适中。不错！强烈推荐！
1,房间的布局有点奇怪，空调的调节装置居然在minibar上面。第一晚没有找到，所以冻了一宿。入住的时候，26层正在装修，油漆味比较浓。大堂也有相似的味道，还好旁边的中餐厅没有油漆味。28层的游泳池和风景不错，正对着创业立交。第一晚有欢迎水果，不过是夜里十一点半才打电话过来问是否方便送进来，所以觉得奇怪。是深圳的关外，不过打车还比较方便。
1,虽然周围环境差了一些，但是酒店大堂气派，房间宽敞，设备新，服务到位，总体来说在酒店内确实是五星的标准，考虑到周边环境，携程应当在费用上再争取一下。补充点评2006年8月7日：由于是通过携程定的房间，所以宽带免费，但是没人提醒，所以用手机上网卡磨了半天，这一点比较郁闷。
1,"整体来说是一家中规中矩的四星级,在香洲的酒店来说算是好的了,没有明显的优点和缺点,反正去香洲的话肯定会住这个酒店"
1,"房间很干净,也比较大,周围环境不错,是比较理想的商务酒店"
1,进房的第一感觉就是窗户很大，视野非常宽阔，仿佛就是挂了幅画在墙上似的。各种设施比较齐全，有点遗憾的就是房里没有大灯，可能另有考虑吧。
1,酒店的房间很好，景色很不错。酒店的早餐不好，管理也不太专业。最主要是从酒店到外面的交通，很不方便。外面的出租车漫天要价，随便拒载。如果自己没有车，最好不要住在这里。
1,很不错，大堂很豪华，甚至太豪华了。房间很大，卫生间很好。就是早餐差了一点。为什么菜不再多一点呢？早餐很重要。
1,去了很多次了，管理依然一般，硬件虽好也开始陈旧了，最大的优势就是价格，可别丢了
1,总体不错，窗外就是江，周围吃的也很多。（乐山人民有些不友好，当心敲诈，吃东西最好多走几家问问价。）要的是180的标间，房间空间很大，虽然有些成就，不过也算对得起他的价格了，早餐没吃，送了两瓶小矿泉水，不够喝，建议换小桶装的。
1,经携程定的浪漫情人夜度假产品，6月20日中午12点入住蜜月套房，中午12点30分到达酒店、办理好入住手续才被告知房间未搞卫生，需要一小时、问前台接待是否留电话给他，搞好卫生通知一声，得到冷淡的回答：一小时后自已来问吧！没办法只好在西餐厅苦苦的等待，等到1点30分到前台询问：另外一位接待的感到奇怪怎还没能给入住，打电话问后答复还需要20分钟才能搞好，1点50分终于可以入住了。进入房间感到有点热就打开空调、调到22度，冲个凉休息一下，睡了一会感到房间还是那么热，一看空调、调节器定的22度显示屋内温度28度，打电话到管家部、答应叫工程师过来看看，等了10分钟工程师来了，说了一句：不好意思，我们是中央空调，现在全部设定的温度是27-28度，晚上就会好点，真难受！这就是五星级酒店，晚上上半夜的温度是25度、早上8点钟再看是24度，大家想象一下，6月20日是《夏至》是全年最热的日子，住在这样的五星级宾馆是不是拿钱来受罪啊！酒店大堂是豪华，西餐厅的套餐是不错，可是前台的接待和酒店为了省电所设定的温度真的太差劲了，原定第二天入住豪华客房，也只能取消赳快离开了…
1,帮我朋友订的豪华大床房，没想到到了那里竟然免费升级到套房，3个人3间套房！！他们美死了，酒店硬件设施超赞的，我以后也要去体验体验！
1,"本人是和老公订的蜜月套餐的,属于渡假类产品．整个酒店很大气，本人感觉西餐也不贵呀，情侣套餐好多东东的哦，才一百五十八元一份呀，房间很有气氛，值得去试试的哦，我们是下午到达的，就去游泳，再去吃饭，在西餐厅里听歌，感觉很浪漫哦。然后去按摩，一系列都在套餐里了，感觉很不错哦。就是用餐的迎宾态度不太好，其他都很满意了"
1,性价比还可以，大堂装修富丽堂皇，房间比较豪华，配套完善！
1,酒店很不错，环境好，安静，大堂非常气派，我们订的青春套房，房间很大也很舒服。酒店的西餐还不错，就是服务费高了些，加收15%，午餐的时候我们点了一份肉酱烩意粉和一个葡国鸡套餐，一共不到80元，但是加了服务费就是99元了。从酒店自驾回深圳，到香蜜湖我们花了大约1个小时，路上不堵车，还是很方便的。以后去白水寨，还会选择这家酒店。
1,很安静，地段也不错，我是晚上十一点入住的，因为用餐时间已过，联系服务员后他们主动帮我到外面买夜宵，非常感谢。
1,住的副楼，未评星的，设施就很一般了，肯定是没有主楼好的。电视可收看的频道也不好。早餐要到主楼那边去吃，比较丰富，就早餐不错。
1,"1.地理位置不错2.周围设施商圈热闹方便3.酒店比较旧,应该改造了4.服务态度不错"
1,这次住的附楼（未挂星），硬件设施比较陈旧，空调也不太好，我还因此换了回房间．二楼还有很多蚊子．不过服务
1,在宜昌算是还不错的酒店，大堂也很漂亮，房间都还ok．如果将来来看三峡，应该是不错的选择．不过携程的价格没什么优势，朋友通过当地的公司代定的房间，跟携程的价格相比差了差不多一百块．
1,"我住的是大床房，房间很大，还有一个蛮舒服的沙发。但宾馆设施比较陈旧,木头上的油漆都剥落了，服务比较好。同意前面的朋友评价的，“至于说的在房间能看到大佛,呵呵,用天文望远镜也许能行!”"
1,在宜昌应该是排名前三位的酒店了，希望能继续得到保持，应该会成为宜昌的首选
1,外观看起来不是很起眼，房间不是很大，但是很干净，服务也不错，早餐也很丰富，比较喜欢。
1,环境优美，设施齐全，服务周到，房间舒适。
1,员工服务好，房间舒适如家，硬件设施应有尽有，保持。
1,宜昌的酒店普遍较老，半岛属于较新的，房间尚干净，设备也还齐全。除地理位置较偏外，其他都不错。但是洗衣服务不行，过了下午6点就不再服务了，需要改进。
1,据说是当地最好的酒店了，挂三。我们住的豪标。优点：酒店环境尚可，房间大。缺点：离景区有25分钟左右路程，位置不佳，尤其想要在古镇看夜景的话不建议住这里。
1,一般，一般还是一般，但是服务员比较诚信，收订金是多付了200元，服务员马上电话到房间告知，比较诚信。
1,此次入住的是豪华标准间，房间号A区1311。房间干净、设备良好。遗憾之处：距离古镇约有20分钟的路程，晚上KTV声音较吵，早餐品种很少、口味欠佳。补充点评2007年9月11日：酒店距离古镇很远，出行一次到古镇，还是坐人力车比较方便
1,10月17日入住，总体感觉可以，离景区较远，正好可以从西塘政治中心一路走到老镇，感受岁月变化，也算与时俱进。如果热，服务员可以提供电扇，还是美的牌哦！
1,参加展会的首选！从机场坐磁悬浮到龙阳站下了再往前走500米就到了，记得06年参加展会时，在龙阳站下车后，打的没人愿意拉（现在才知道原因），后来有个人拉了，不知绕到什么地方后又绕回来，怎么各地的司机给人的感觉都一个样呢？
1,房间还算整齐宽敞，我住的是标准间大床房，只是浴室的淋浴笼头不太好，出水不均匀，洗澡不舒服。服务还不错，到酒店是早上11点，让我提前入住，而且结账速度也比较快，不耽误时间。酒店靠近13号地铁，还算方便的。
1,主要是离新国际展览中心近，其他没什么优势。
1,物有所值，环境挺好的。下次去浦东机场可以考虑入住！
1,天黑时太难找了，也没有亮灯的指示牌，打车兜了一圈才找到，在新国际展览中心里面那条路的最里面……服务还行，就是太难找了。
1,因为参展，就选择了这酒店。酒店在新国际展览馆内，这是最大的优势。摆展的时候随时可以走回酒店的，免去了交通麻烦。但如果是大型展览会酒店的价格也是较高的，平时360的房间遇到展会时竟涨到458，说实话，在龙阳路这种房间458绝对不值的，就冲方便而来的了。还有就是早餐，要28一份，真不知道有啥好吃的，而且9点以后估计连煎蛋都没有了。最让人觉得不爽的就上网要收钱，还60元一天！住这里的人基本都是来参展的商务出差的，10有8个都带有笔记本办公的，这不等于变相多收60元房费吗？还有就是那个酒店菜馆，东西一般的很，但价格倒不便宜，清炒时蔬都要18块！总体来说房间还算干净卫生的，但就不值这个价吧。如果摆展入住的话，因为实在是比邻方便，也别计较那么多了，还是值得推荐的
1,非常不错的酒店，地理位置也不错，性价比很高！
1,1、地处市中心周围环境很好，房间总体符合四星级标准，但卫生间条件一般，房间电源插头太少，没找到空着的只好拔了落地灯电源才能给笔记本充电。2、床铺虽然很舒服，但感觉床单应该及时更换，洗得都太薄了，再用就没有本色儿了~3、电梯只有一部到地下停车场，等的时间较长！4、早餐一般不提也罢，总体来说如能改进下次还会来。
1,"总体感觉很不错,对得起这个价格.就是隔间太差,晚上旁边房间看电视声音听得很清楚.其它什么都好."
1,之前看携程上的评价对这个酒店没什么好感，觉得早餐可能也很烂。也有可能因为期望值本来就比较低的缘故所以实际住下之后觉得还是不错的。房间比较大，窗外面对的是摩天轮和体育馆，晚上的view很好。早餐也比想象的丰富，虽然西餐类的不多，烤面包机也不好用。服务生还是比较主动的，出门后也会主动询问是否需要帮忙叫出租车。（长沙的出租车良莠不齐需要小心）不过还是出现了不太和谐的部分，我的一个客户(欧洲人）也下榻在这个酒店，之前她欧洲的同事替她在酒店预订了接机的服务。可是在接好机之后酒店安排的接机人员问她收了600元。我的客户不懂中文而酒店方面无人可以和她交流（酒店懂英文的人似乎很少），所以她只能付了600元。虽然之后和酒店方面协商退还了部分车费，酒店方面的态度也很好，但是对于之前酒店员工乱宰外国人还是很遗憾。
1,1、上网速度不错，很流畅2、早餐品种太少，但是有现煮的面条、米线等，还可以，油条非常难吃3、没有送水果4、床很大很舒服
1,还不错，来北京的首选．就是餐厅太贵．．．．．．
1,"酒店交通便利,房间早餐都很不错,但隔音效果不行.补充点评2007年12月22日：豪华双人间的床很大，舒服。在26的房间里看夜色还是不错的。"
1,酒店不在青岛最中心地段，不过交通还算方便。是一栋栋2-3层的小客房，环境非常好，还有花园，非常安静，是度假的好地方。酒店是什么国资委培训中心，开会的政府人员比较多，价格也比较实惠(最近青岛开奥运，酒店价格涨了好多)。酒店比较不算新，早餐一般，服务还可以。
1,离海很近，坐公交也还算方便。入住当天，我预订的经济标准间被奥运火炬传递人员包下了，所以免费升级到了贵宾楼的标间，而且幸运地摸着火炬合了影。房间应该是刚装修过，很干净、宽敞，据说是按5星级标准建的。服务非常好。前台微笑多多。只要客人提要求，服务人员都会及时给予处理；对我们的问题，都会耐心解答。只是，设施还需完善，健身房关着，游泳池还在修缮。
1,房间设施陈旧。但是服务水平不错，比较安静！
1,"不错,变成常驻京酒店了,就是餐厅的餐太贵"
1,环境，服务都不错，但设施确实有点成旧，房间是以前疗养院改造过来，卫生间走水有点不畅，请对房间内设施要求比较高的朋友别报太大希望，但幸运的是，住的后面几天遇见整个旧楼这块被奥运会火炬传递工作组的包下来了，酒店把我们免费升级到贵宾楼，那边真的很不错。
1,这是第二次入住次酒店。3年前第一次，除了价格上涨之外，其他各方面都比较满意。性价比在青岛来说还是不错的。服务没有什么特别出彩的地方，也没有什么不好的地方。酒店占地很大，绿地很多，环境优雅，都是几层的老建筑，唯一不好的是没有电梯，行李需要提上提下，建议酒店要配备负责的行礼员。还有洗完地毯，上面能不能不要铺那些破布，看着比较难受。
1,花园式酒店，很安静，里面都是一幢幢矮楼，没有电梯。订了经济标准间，免费升级到了行政间，房间设施很一般，不过还算挺干净的。房间送水果和报纸，服务非常好，无论是门童和前台服务都很好。
1,我下午5点多去的，告诉我原来订的豪华房已经没有的，说携程只让保留到5点钟。还好，他们房间多，就给升级到其他楼的套间了。因为原来是疗养院改建的宾馆，环境还可以，不过房间的设计就保留着疗养院的风格了，水泥走廊也不铺地毯；房间的门可以看到下面的缝隙，所以隔音效果是没有的。房间里的设施也算不错，该有的都有了，但问题我住的套房只有沙发，没有写字台，看电脑比较费劲，上网要装个猫才行。毛巾太旧了，浴缸是个按摩式的-缺点是按摩功能用不了，洗淋浴还很不便当。有趣的是卫生间里居然好有个小洗衣机-不过对我们出差只呆一天的人来说，也是个摆设。设施和价格比，也算凑合吧，因为现在青岛的酒店都巨贵。这里的优势就象大家评论的，服务--或者说服务态度确实很好！有机会还会来住的，只不过以后要住豪华房试试。
1,"整体不错,房间大,干净.服务也挺好的.酒店离市中心,海边都挺近.前台叫车也很即时.就是不知为何,回酒店时候,很多出租司机没听过这个酒店....晕....因为是2楼,有蚊子..不过蚊香就在触手可及的地方,还好~"
1,可能是以前总是随团旅游，没享受过很好的服务，但是这家酒店确实很值得推荐，多写一些评论吧。看了携程的评论以后才选择了这家酒店，环境绝对配得上花园这两个字，大堂挂的是四星，住了两晚，本来预定的时间是6月8日14:00入住―6月10日12:00，结果8日早上7点多到了酒店准备存行李，前台的工作人员告之有空房，可以提前入住，并且免费升级了房间（预定的是4楼经济标准间，给调到了2楼经济标准间，价格没变，不知道这算不算是升级服务，呵呵）。酒店整体环境很好，绿化很出色，晚饭后在院子里散步很惬意，酒店门口出租车很方面。出酒店南行大约5分钟即到海岸，出酒店北行见路口右转，街边有很多餐馆，打车到佳世客、家乐福等超市7元起步价+1元燃油费，出行很方便。房间内很整洁，有大床和单人床可以选择，房间内设施包括地板略显陈旧，厕所无浴缸，淋浴水很冲，24小时热水，由于这几天总是阴天，房内潮气很重。服务人员很专业，也很礼貌，入住和退房有人全程带行李（不知道用不用给小费，我是没给，嘎嘎），每天收拾两次，晚上还有免费的水果（两根香蕉+杏），没用到房内的宽带（好象是收费的，记不清楚了）。房间隔音系统不是很好，隔壁半夜时有个警察在打电话，好在我不是间谍，不然惟坊一带的这几天主要的通缉犯估计都抓不到了，哈哈，免费听了一个多小时的电话办案实战。下次有机会还会选择这家，试一试贵宾楼的服务，呵呵！！！有一点很郁闷，我在携程网上预定的经济标准间318元/天（携程价），但是在火车站有个携程站台工作人员给的蓝色的小本子上写的经济标准间是278元/天，没搞明白，是不是第二次再来就是278元/天呢？（在火车站回程的时候发的蓝色的小本子）
1,1、房间内设施较齐全(有保险柜、电吹风、免费上网)、干净、性价比较高。2、周围日式餐馆较多。建议在标间里增设大床房型、方便单身旅客。
1,还好，离我们的客户比较近。附近好点又实惠点的就这家了。
1,"房间比较宽敞,环境还不错,交通也还方便,最大的缺憾就是就餐不便,酒店只有较贵的早餐,二楼的餐厅倒闭了.好在周围有些饭店和便当店可以自己解决,总之,在上海住这样的酒店,性价比还不错!"
1,总体感觉不错，不过每间房只含一份早餐不太合适。另外，自助早餐的价格偏高。
1,环境比较旧，但是床单、毛巾都比较干净，前台服务态度良好。
1,建议通过携程网上预定标准间最好含两份早餐。
1,服务到位，早餐很好，尤其是checkin时小姐的热毛巾很温馨。就是商务中心的服务价格太高了
1,慈溪酒店挺多的，国际相对其他酒店来说，交通比较方便。实在不认识路，问下路人估计应该都知道。作为一家四星的酒店，应该来说，该有的都有了，大堂挺气派的。一楼的房间跟其他的有点不同，可能价钱稍微便宜的缘故吧。总的来说，性价比还是比较高的。
1,第一次入住此酒店，订房间前看到大家的点评，说是早餐好吃就决定了。入住的感觉还好，前台及客房的服务员态度很好，又有笑容，就是结账有些慢，望能够提高工作效率。早餐确实好吃，连住几日，都有一定的更改，就是水果的品种有些少。房间能上网很好，但速度太慢，不知是否能够将容量增大，否则很难工作。另外，大堂中不花钱能够等人的空间过小，中间一大部分都是咖啡厅，做生意。就有几张椅子放在一边，有些憋屈。建议能够将一部分咖啡厅开放出来，做一个较大的休息空间。
1,"该酒店硬件与福州\厦门挂三酒店相比差不多,酒店外围绿化环境比别的酒店要大,停车场很宽阔,最让我满意的是酒店介绍的散客自驾游经济\宽松很适合我们散客自助的需求入住武夷山酒店愉快心情也和这两天的股市大涨分不开的我个人建议大家到武夷山可以考虑入住这家酒店"
1,"还不错，环境挺好，挺舒服的。最主要的就是自然。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
1,"房间挺宽敞,也干净.床上用品的质量都不错,让人觉得服务挺用心的.门口的服务生态度挺好的,晚上我们11点在店外的停车点倒车,门口的服务生主动迅速跑上来帮忙看着.此行因为还在另二家宾馆各住一夜,比较下来海外海提供的拖鞋质量最不好了(看来是为了省成本).第二天一早开车送父母去灵隐,很方便.下次来杭州还会考虑住的."
1,"还不错,比较适合自驾的经济适用的星级酒店.酒店设施3_;周边环境3;服务3+;设施偏老,而且还省了不少东西,美其名环保,呵呵,还能接受.周边交通不错,面山背小区,景观不错,去景点也不远,适合自驾.服务比较用心,无论是停车场帮看倒车,房间的免费饮用水,假日不涨价...基本看出管理层满重服务的.提一下三人房,只比双人的贵20元,要知道早餐券就要28元,合算的,房间很大,床也不小,适合一家三口.提一下早餐,品种不少,东西比较普通,不值28元."
1,酒店基本符合要求，早餐不错，挺丰富的。去灵隐寺非常方便。免费停车。
1,首先回顾一下本人2007年9月14日的部分点评――“唯一感觉比较欣慰的是可以不用再蹲着或者弯腰收拾行李了――在本人此前的N次投诉后，酒店终于在房间内增加了行李架。。。”可是，这次预定的“豪华间”（也就是此前本人入住N次的6楼“行政间”），居然又找不到行李架了，一时无语。。。这，对老客户也太不尊重了吧？？？！！！我不知道银帆是如何管理客户信息的，但是有些酒店，如果入住一次的话，系统里就会有客户的信息，下次入住的时候酒店就能预先根据客户的喜好做相应的安排。。。如果行李架不是“豪华间”的标配，至少知道（当然，如果酒店的系统没有保留记录的话，那么是不会“知道”的）本人来了，好歹也给临时安排一个吧。。。唉，不知道应不应该套用一句老话，朽木不可雕也。
1,"我的朋友来北京多数住这里.感觉套房向南方向的还不错,其他朝向的很不好,价格应降低一个档次.特别是两头的,特别不好.我的朋友很不满意.另外,停车费极贵,吃一次饭就得10多元.应该住宿的停车免费!!!"
1,交通方便，适合自驾车者，有免费停车场，酒店的餐厅较好，离灵隐寺较近，但酒店的隔音不太好，其他方面都可以。
1,"交通不便,自己没车的话比较麻烦,而且周围吃饭的地方很少很少......"
1,"前台的小姐呆头呆脑的,入住手续超级慢,早饭还行,吃的东西不少,就是层次比较低,吃饱为主,离开灵隐寺很近,烧香去的话,还可以,去游玩不推荐。"
1,房间装修后第一次入住，感觉还可以；比较干净。服务也还不错，只是周围坐车不是很方便。
1,"总体不错,就是卫生间小点,一直都住该洒店,价308元,现在却提为348元了,不会再住了."
1,在北京属于比较实在的酒店，环境、房间、服务都还不错，网速稍嫌慢些，早餐经常要零点，比较慢，不太方便。行政标准间隔音效果极差，标准间隔音效果要好得多。
1,"大堂非常气派,标间的卫生间偏小,所以换了行政间,床有些矮，房间消毒剂的味道较重。不过大堂服务员和餐厅服务员态度都非常好，也很职业。"
1,本人已入住3次，对该酒店印象较好：房间面积可，服务好，环境也可以。缺点是：卫生间小，卫生间设施教陈旧，门口出租车较少，高峰时间很难拦到车。
1,我住的标准大床房，对广东大厦的印象是：优点：周围环境好；大厦的整体感觉不错；房间面积可以；房间装饰温馨；热水量大沐浴爽；电梯顺畅；接待的靓姐阿妹热情。
1,"说是临湖实际离巢湖太远了.不过总的来说,服务员的服务质量还是不错的,最好的是里面的餐饮,味道不错,比外面的饭店好吃"
1,酒店交通方便，环境也不错，正好是我们办事地点的旁边，感觉性价比还可以，以后还会考虑入住该酒店。
1,"由于到店时间为凌晨1:00多，因此,估计房间比我预定的要升一个档次，很宽敞。而且早上可以看到外面的景色及鸟的叫声。不过早上是被鸟叫的声音吵醒的……室内有保险柜，感觉没太大用处；有冰箱，比较实用……早餐不好吃，不知道是多少钱的标准……"
1,"服务态度尚可;房间硬件较老;酒店外部环境不错,空气清新,安静.坐落在山坡上."
1,一个多月前去住过，现在去发现新装修过了，看得出他们很努力，支持一下！
1,比较朴实的一家酒店～～～还是上海衡山管理旗下，有些亲切感
1,环境不错，在市区内但还挺安静。服务人员很规范，但在细节方面有欠缺，在办完入住手续后，我要自己提着行李去找住宿的楼，楼上也没有提示，还要自己去问，行李少还好，行李要多还真挺累。
1,酒店位置很好，房间也很舒服，下次还会入住。
1,房间不错，硬件设施非常好，最值得赞扬的是其房间的网速，迅雷下载时达到了3M，说实话，这是我这辈子见到过的最快网速，好几部电影几分钟就下载了，无法相信有这么快的网速！！！
1,酒店除了大堂小了点之外，其他都不错房间装修也挺不错，作为4星酒店，足够了比较难得的是，房间还送矿泉水，比较5星待遇了
1,酒店整体感觉还不错，就是附近没什么吃饭的地方。
1,经朋友强烈推荐而入住此酒店，中肯地评价一下：设施还可以，服务人员态度也好，交通还算便利，价格也合适，安排了印有客人名字的欢迎单。但有几个情况必须说一下：
1,"初一住在这家宾馆,感觉服务还算是不错,只是正好过年时候,餐厅打烊比较早,想想人家也不容易,对丽水总的印象,感觉当地人都比较纯朴,人也比较热心."
1,总体来说荣昌的服务态度还算可以的，房间也比较干净。但是个人认为南北湖的门票80/人，有点贵，而且也不值。因为去的时候已是晚上十点多了，如果有当地人的带进去的话，门票可以打折。
1,"荣昌整体不错,环境很美,服务员很客气,还会选择这里!就是南北湖景区门票太贵了80元,如果以后还是80元,宁可不去,永远不去!因为不值!"
1,周遍环境很好，清晨起床开窗空气很清新。酒店初看感觉象度假村的感觉，宾馆的花园里还养了两只孔雀：）前台服务人员态度非常好，也很热情。为我保留房间，还为我照看行李。房间很普通，感觉就是以前老宾馆的样子，卫生间不干净，浴缸挺脏，害的我没敢洗澡。送的早餐极其简单，炒面，粥，没了！似乎住的人不多，我春节去的，一天住下来几乎没看到人，到了晚上酒店灯光混暗，外面狗叫的很响，里面却一点人的声音听不到。我和LP开玩笑，明天早上我们起来酒店就消失了，我们睡在了雪地里：）
1,宾馆总体给人感觉还不错，晚上睡觉很安静，院子里有宾馆放养的土鸡，还有两只秃了毛的孔雀。设施比较齐备。只不过510/1入住时前台的工作人员对于住客的饮食及旅游没有任何有用的建议，让人失望。第二天退房的时候，小姐的帮助就大了很多。早餐相较而言一般，种类很少，炒面和炒年糕味道还不错，不过不适合我这种早餐习惯清淡的人。
1,环境还不错，我姐她们指定住的地方，住过很多次了喜欢。。。
1,"其实夏天去三亚旅游还是很合算的,价格绝对优惠,人也少得多...这个酒店夏天的性价比还算可以,冬天另说.位置不错,正对大东海广场,大堂很好很大,典型的三亚式风格,门窗都是永远开的,我住的是别墅,房间还算大,电视小点,不过也没时间看...早餐很简单.俄罗斯人很多.有个游泳池正对海岸,还正好碰上海军演习,开炮射击,咚咚响."
1,"酒店的硬件我觉得很满意,总体来说比那个叫玉华苑的酒店好多了呢!个方面都蛮方便,不过服务方面要加大改进!!!!!!!!"
1,"房间满大的,我们预定的时候没有大床了,于是定的双标间,双标间的床有点小呢!!总的房间的设施满好,在海南算得上比较好的4星宾馆了呢!不过值得注意的是,他的标间每一间的大小不大一样,我们和同伴1共定的2间,2间的差别还是蛮大的呢!酒店离海滩比较近,过了马路,走个2-3分钟就到了,马路对面就是夏日百货,附近海鲜馆也很多吃饭也蛮方便,酒店里面也有餐馆,价格也不算太贵!不过值得注意的是服务是在是恐怖:1我们游完泳想再要2条干的浴巾等了1晚上都没有送来,2我们租用的麻将室,每次要等好久才有人来开门,最久等了30分钟,等算账的时候,2个小姐搬着手指头算了半天才把7:20-11:00的租用时间算成了4个小时40分钟,我们说了半天她们才弄对,晕死!3,我们在酒店3楼的一家湘菜馆吃饭,总共吃了291元,硬是给算成了380元!交涉了很久,酒店的经理居然要我们承担一部分损失,怎么可能!!!!最后打出5次账单才打对价格!我们真是服了海南人!!!!!补充点评2008年3月25日：对了,我们住的是4楼的别墅区,就在游泳池边上,不错的房间哦"
1,酒店交通确实很方便，出门就是公交站点，去海鲜广场和第一市场很便利。虽没有自己的沙滩，但穿过大东海广场就是沙滩，还是比较近的。不足的是酒店隔音设施不是很好，而且酒店的打扫时间过早。
1,"房间干净,春节期间泳池水很清.客房服务生态度很好.但前台接待人员须提高素质.结帐后不能及时对信用卡担保进行解除."
1,挂牌四星级，但实际感觉不够标准，不过房间还算比较干净。马桶居然是TOTO的，其他洁具也都是名牌，比较好用，衣柜中有感应灯还有一个小保险柜，柜子中还有一个小冰箱，阳台上可以晒衣服，唯一不足的是楼下在施工，有点吵，过道有股潮味。酒店位置还可以，楼下过马路就是椰海长廊
1,我住的是全海景公寓，离海边很近，出门过了马路就到海边了，下水就可以游泳！全海景房可以一览大海的美丽，有山、有水、有帆，很漂亮的景色！房间环境也不错。离市中心也很近的，方便。
1,"我是7月5号6号住了两天,本来是城景房的,因为我去的时候没房,给我免费升级到可看到30%海景房,酒店房间还不错,纯白色,交通也便利,酒店下面就有空调旅游巴士去大东海亚龙湾和机场.去春园海鲜城也很近.唯一不足的是房间没有浴缸,总体来说还不错,下次去还会入住."
